DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704740563.996767,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,20,0.5,400,cuda,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_1704756263.503915,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/bike-asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/bike-asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/bike-asphalt,bike-asphalt,4,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_bike-asphalt,DeepLabV3_binary_grayscale_bike-asphalt_1704756926.224877,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/bike-asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/bike-asphalt,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/bike-asphalt,bike-asphalt,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_mozaik,DeepLabV3_binary_grayscale_mozaik_1704757025.058522,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/mozaik,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/mozaik,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/mozaik,mozaik,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_clinkers,DeepLabV3_binary_grayscale_clinkers_1704757024.439121,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/clinkers,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/clinkers,clinkers,20,0.5,400,cuda,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_1704757316.484892,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/tiles,tiles,20,0.5,400,cuda,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_1704783715.80774,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/tiles,tiles,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_1704783719.913442,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/grass,grass,4,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_1704783719.926213,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/grass,grass,4,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_1704783719.931688,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/grass,grass,4,0.5,16,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_tiles,DeepLabV3_binary_grayscale_tiles_1704783719.919228,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/tiles,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/tiles,tiles,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
DeepLabV3_binary_grayscale_grass,DeepLabV3_binary_grayscale_grass_1704787822.983617,/projects/0/gusr51794/srst_scratch_drive/binary_training/images/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/train/512/grass,/projects/0/gusr51794/srst_scratch_drive/binary_training/val/512/grass,grass,20,0.5,400,cpu,0.001,Adam,BCEWithLogitsLoss
